baseline_fraud_score,labellift_pseudo_label
0.0962447243500764,0.0962447243500764
0.1763929277718758,0.1763929277718758
0.09069254005492,0.09069254005492
0.0687838427400246,0.0687838427400246
0.059978990592662,0.059978990592662
0.076025054445009,0.076025054445009
0.0469061424285233,0.0469061424285233
0.1929253942068552,0.0
0.072145467251482,0.072145467251482
0.0922601897747966,0.0922601897747966
0.0534547400538472,0.0534547400538472
0.0972441213757533,0.0972441213757533
0.0643735269263112,0.0643735269263112
0.1559295806337534,0.1559295806337534
0.0610700455027809,0.0610700455027809
0.0495896645785974,0.0495896645785974
0.1499654838302607,0.1499654838302607
0.0927584185216063,0.0927584185216063
0.064149789991018,0.064149789991018
0.0608161291802819,0.0608161291802819
0.0859405084253252,0.0859405084253252
0.0557635046774273,0.0557635046774273
0.0756904764369368,0.0756904764369368
0.0962975307716851,0.0962975307716851
0.0930555807863818,0.0930555807863818
0.0900776660711101,0.0900776660711101
0.0766521326941116,0.0766521326941116
0.0516286628649282,0.0516286628649282
0.0948130031940061,0.0948130031940061
0.0482932282429377,0.0482932282429377
0.0676037454434883,0.0676037454434883
0.0567238811595979,0.0567238811595979
0.064894096535127,0.064894096535127
0.0972690237360689,0.0972690237360689
0.099192288963822,0.099192288963822
0.0484789783873554,0.0484789783873554
0.0814464958776133,0.0814464958776133
0.0538591474123646,0.0538591474123646
0.0646945596470412,0.0646945596470412
0.0530495930034366,0.0530495930034366
0.1144072642170848,0.1144072642170848
0.0652387756705989,0.0652387756705989
0.1422196583436374,0.1422196583436374
0.0638857905821073,0.0638857905821073
0.0632443822716893,0.0632443822716893
0.084569166401716,0.084569166401716
0.0997644872861725,0.0997644872861725
0.072955797806522,0.072955797806522
0.0665551429122462,0.0665551429122462
0.0232349518835544,0.0232349518835544
0.0869480090489949,0.0869480090489949
0.0538038453983423,0.0538038453983423
0.0477846882565694,0.0477846882565694
0.1250988397616249,0.1250988397616249
0.1061145022290692,0.1061145022290692
0.0877995432302598,0.0877995432302598
0.058930046108296,0.058930046108296
0.1349307224213226,0.1349307224213226
0.1064240137462338,0.1064240137462338
0.0663015803841739,0.0663015803841739
0.0841106084449782,0.0841106084449782
0.1105787786054255,0.1105787786054255
0.0638821770432789,0.0638821770432789
0.1112783239331587,0.1112783239331587
0.0455314128023305,0.0455314128023305
0.114765094515664,0.0
0.0679316513047444,0.0679316513047444
0.0662956353876033,0.0662956353876033
0.0870070610661852,0.0870070610661852
0.0542962725930519,0.0542962725930519
0.0669335820574233,0.0669335820574233
0.2195676728495572,0.2195676728495572
0.1066029591189437,0.1066029591189437
0.0774770877903745,0.0774770877903745
0.0705875613873042,0.0705875613873042
0.0680482678742182,0.0680482678742182
0.0999283580831049,0.0
0.0541586866461687,0.0541586866461687
0.053221555950226,0.053221555950226
0.0591492510218971,0.0591492510218971
0.0833714458941592,0.0833714458941592
0.0795154784015703,0.0795154784015703
0.050881058139702,0.050881058139702
0.0503264114879593,0.0503264114879593
0.1248605723077827,0.0
0.0688901001316252,0.0688901001316252
0.0842160145467927,0.0842160145467927
0.0314003085551335,0.0314003085551335
0.0279351310341591,0.0279351310341591
0.0497901771766456,0.0497901771766456
0.0372834852735872,0.0372834852735872
0.0607075971731748,0.0607075971731748
0.0346512950896443,0.0346512950896443
0.0623927405843306,0.0623927405843306
0.0737745456178735,0.0737745456178735
0.0884184577391636,0.0884184577391636
0.0447539621847474,0.0447539621847474
0.092850233309258,0.092850233309258
0.037661099608735,0.037661099608735
0.0578791502524626,0.0578791502524626
0.1106760238636308,0.1106760238636308
0.0712993491133198,0.0712993491133198
0.0491082486162747,0.0491082486162747
0.0956274449542613,0.0956274449542613
0.0533682328818733,0.0533682328818733
0.0638345121569379,0.0638345121569379
0.1039280013677301,0.1039280013677301
0.0591232646858101,0.0591232646858101
0.048350956498137,0.048350956498137
0.0606415023509609,0.0606415023509609
0.0374257862053407,0.0374257862053407
0.0548409020167404,0.0548409020167404
0.0813285460571117,0.0813285460571117
0.0663578279603709,0.0663578279603709
0.1212944759362522,0.1212944759362522
0.0549633014997813,0.0549633014997813
0.0770745913157766,0.0770745913157766
0.1530616500402574,0.1530616500402574
0.1366996882394287,0.1366996882394287
0.1001551868402049,0.1001551868402049
0.0983715753473811,0.0983715753473811
0.0690411050736154,0.0690411050736154
0.0546616067621143,0.0546616067621143
0.0881314009794148,0.0881314009794148
0.0303744083301989,0.0303744083301989
0.0608825695517695,0.0608825695517695
0.0745271642891806,0.0745271642891806
0.0930227107983492,0.0930227107983492
0.0846532105780107,0.0846532105780107
0.0346789421583843,0.0346789421583843
0.0755146184296787,0.0755146184296787
0.0527479314239195,0.0527479314239195
0.0733705531801164,0.0733705531801164
0.0643994860901176,0.0643994860901176
0.0890930504536978,0.0890930504536978
0.0343613349058243,0.0343613349058243
0.0491975506539535,0.0491975506539535
0.0568260042258238,0.0568260042258238
0.0571996200070111,0.0571996200070111
0.0674992384254959,0.0674992384254959
0.0396296212628184,0.0396296212628184
0.1044821102666231,0.0
0.058248798516238,0.058248798516238
0.0609891422221602,0.0609891422221602
0.0415988695745896,0.0415988695745896
0.0460655001138463,0.0460655001138463
0.1583299841097142,0.1583299841097142
0.0691953971416066,0.0691953971416066
0.0309804701197268,0.0309804701197268
0.0948790469039221,0.0948790469039221
0.03373059118267,0.03373059118267
0.0845530619108088,0.0845530619108088
0.0614400835635532,0.0614400835635532
0.0835641851298345,0.0835641851298345
0.0537815725734018,0.0537815725734018
0.0534061429798703,0.0534061429798703
0.0989279737596604,0.0989279737596604
0.0410058311447408,0.0410058311447408
0.0703197145870165,0.0703197145870165
0.05783738180096,0.05783738180096
0.1098515094875284,0.1098515094875284
0.1194191532166581,0.1194191532166581
0.0721467136747487,0.0721467136747487
0.0604613565516698,0.0604613565516698
0.0727869639508971,0.0727869639508971
0.0626246334963924,0.0626246334963924
0.0645976520117816,0.0645976520117816
0.0622698462296146,0.0622698462296146
0.0537199269502866,0.0537199269502866
0.0754423146034901,0.0754423146034901
0.0358751965756032,0.0358751965756032
0.1370346837674304,0.1370346837674304
0.050699656134627,0.050699656134627
0.0759512598938028,0.0759512598938028
0.0973510059878198,0.0973510059878198
0.1232447471453372,0.1232447471453372
0.0462685218536853,0.0462685218536853
0.0624698862621804,0.0624698862621804
0.0962562210412408,0.0962562210412408
0.064849228368527,0.064849228368527
0.06314061700236,0.06314061700236
0.0590367928948775,0.0590367928948775
0.0302682234165097,0.0302682234165097
0.0342223676158719,0.0342223676158719
0.0544672137665746,0.0544672137665746
0.1148861705491159,0.1148861705491159
0.0710287782286245,0.0710287782286245
0.0393447940654467,0.0393447940654467
0.053298934300626,0.053298934300626
0.0408347083836122,0.0408347083836122
0.084968509674931,0.084968509674931
0.0900452956841692,1.0
0.059656896959496,0.059656896959496
0.0722472065928982,0.0722472065928982
0.0895061622324675,0.0895061622324675
0.1003324876747763,0.0
0.0401832955406538,0.0401832955406538
0.0307445998984916,0.0307445998984916
0.0465466799347366,0.0465466799347366
0.0761267251668421,0.0761267251668421
0.096612191025471,0.096612191025471
0.0358662311758661,0.0358662311758661
0.0837770491657425,0.0837770491657425
0.0819313640316185,0.0819313640316185
0.0710024548536231,0.0710024548536231
0.1238085702874435,0.1238085702874435
0.0729046435303241,0.0729046435303241
0.1139544058867585,0.0
0.0485330966098616,0.0485330966098616
0.1098005440488289,0.1098005440488289
0.0877491133090656,0.0877491133090656
0.0739371694524125,0.0739371694524125
0.0674100707107418,0.0674100707107418
0.0962528360952711,0.0962528360952711
0.1050801970110718,0.1050801970110718
0.0370865333893357,0.0370865333893357
0.0893329547657238,0.0893329547657238
0.0456356477402043,0.0456356477402043
0.0461892348490367,0.0461892348490367
0.0386212497820064,0.0386212497820064
0.0648026258768902,0.0648026258768902
0.0639067566324364,0.0639067566324364
0.0710309898580177,0.0710309898580177
0.0705698330986931,0.0705698330986931
0.0750787905806444,0.0
0.060886536834152,0.0
0.1040599447399409,0.1040599447399409
0.0715651719418517,0.0715651719418517
0.0289214194063129,0.0289214194063129
0.0649562827815549,0.0649562827815549
0.0473274611174225,0.0473274611174225
0.0914946953851428,0.0914946953851428
0.0491883971257683,0.0491883971257683
0.1459441998752752,0.1459441998752752
0.0515253458823902,0.0515253458823902
0.0368177795252912,0.0368177795252912
0.0539801694150538,0.0539801694150538
0.0668015800385021,0.0668015800385021
0.1560582970262192,0.1560582970262192
0.0407093475133846,0.0407093475133846
0.121795782523206,0.121795782523206
0.090324914871729,0.090324914871729
0.0487043518310736,0.0487043518310736
0.0695034323038825,0.0695034323038825
0.1261274954798493,0.1261274954798493
0.0931156490249571,0.0931156490249571
0.0743515528818712,0.0743515528818712
0.1091659981354102,0.1091659981354102
0.094525846939937,0.094525846939937
0.096320352750807,0.096320352750807
0.0749584009706687,0.0749584009706687
0.0300771282001989,0.0300771282001989
0.0660820323765339,0.0660820323765339
0.0586158181398175,0.0586158181398175
0.08127015507597,0.08127015507597
0.0920465959704947,0.0920465959704947
0.0292303205068826,0.0292303205068826
0.1104347931329199,0.1104347931329199
0.1323522552708909,0.0
0.0668574507216913,0.0668574507216913
0.1034006427496321,0.0
0.0756614853705065,0.0756614853705065
0.120305807668762,0.120305807668762
0.0448864904577589,0.0448864904577589
0.0884808108059721,0.0884808108059721
0.1353909351359826,0.1353909351359826
0.0909230293726926,0.0909230293726926
0.0678362414825631,0.0678362414825631
0.1246284408612922,0.1246284408612922
0.0913925735008571,0.0913925735008571
0.1093330902132997,0.1093330902132997
0.1327028631143406,0.1327028631143406
0.0827668485273402,0.0827668485273402
0.0469631250241906,0.0469631250241906
0.0679290092010804,0.0679290092010804
0.1207617165614162,0.1207617165614162
0.0567735334338744,0.0567735334338744
0.0747671754544469,0.0747671754544469
0.0779076618424686,0.0779076618424686
0.0807520654599581,0.0
0.0824370768773806,0.0824370768773806
0.1072106397958279,0.1072106397958279
0.0373059725965004,0.0373059725965004
0.0542140914114821,0.0542140914114821
0.1259762530749976,0.1259762530749976
0.046387067903247,0.046387067903247
0.062409459070269,0.062409459070269
0.1106950167726595,0.1106950167726595
0.0714880390154067,0.0714880390154067
0.0766487940607233,0.0766487940607233
0.0516193359193698,0.0516193359193698
0.0747486978331906,0.0747486978331906
0.0366679876638453,0.0366679876638453
0.0427482228851523,0.0427482228851523
0.122653294665933,0.122653294665933
0.1032833748229068,0.1032833748229068
0.0660387040284343,0.0660387040284343
0.1242578146423441,0.1242578146423441
0.095306511993239,0.095306511993239
0.0518723064320449,0.0518723064320449
0.0863291746683984,0.0863291746683984
0.1228580634792228,0.0
0.0550198413661399,0.0550198413661399
0.0877644365143723,0.0877644365143723
0.092470503000155,0.092470503000155
0.05775981717101,0.05775981717101
0.0846512341602957,0.0846512341602957
0.0744294314619135,0.0744294314619135
0.1327613822304651,0.1327613822304651
0.0590779614468331,0.0590779614468331
0.0578830966100535,0.0578830966100535
0.0951373387286686,0.0951373387286686
0.0879045803668606,0.0879045803668606
0.1079051919903293,0.1079051919903293
0.0597720126822578,0.0597720126822578
0.0654541593258639,0.0654541593258639
0.0938456202340709,0.0938456202340709
0.0408164633677314,0.0408164633677314
0.0845939639486922,0.0845939639486922
0.0704860586124902,0.0704860586124902
0.0677889729352274,0.0677889729352274
0.0582614169379612,0.0582614169379612
0.135513119351066,0.0
0.1284661438704864,0.1284661438704864
0.0522923699359254,0.0522923699359254
0.0729538651116675,0.0729538651116675
0.0450186631362941,0.0450186631362941
0.0700662581189272,0.0700662581189272
0.0524678354058369,0.0524678354058369
0.0826106898878476,0.0826106898878476
0.0377577788840065,0.0377577788840065
0.0740355979308119,0.0740355979308119
0.0818843683525167,0.0818843683525167
0.0511521406477874,0.0511521406477874
0.0532946734554338,0.0532946734554338
0.0799196015231565,0.0799196015231565
0.0500741258737144,0.0500741258737144
0.0365595143777414,0.0365595143777414
0.1066894788875363,0.1066894788875363
0.1074541870499413,0.0
0.1019247757754237,0.1019247757754237
0.0741987986365885,0.0741987986365885
0.0725133580000662,0.0725133580000662
0.0662876324570835,0.0662876324570835
0.058618328200098,0.058618328200098
0.0813877010663956,0.0813877010663956
0.1159377687247252,0.1159377687247252
0.0316156200137149,0.0316156200137149
0.0579108156484693,0.0579108156484693
0.0627091649914401,0.0627091649914401
0.0684083367276801,0.0684083367276801
0.0928047131632425,0.0928047131632425
0.033045269000637,0.033045269000637
0.0885273535875666,0.0885273535875666
0.0631829297808181,0.0631829297808181
0.0288898341467745,0.0288898341467745
0.1081826634034469,0.1081826634034469
0.075253764907951,0.075253764907951
0.0524337573749073,0.0524337573749073
0.0867066640452393,0.0867066640452393
0.1292363060226345,0.1292363060226345
0.0532049071036002,0.0532049071036002
0.0531587705465846,0.0531587705465846
0.0491138325535148,0.0491138325535148
0.0934373598449983,0.0934373598449983
0.0747685992033368,0.0747685992033368
0.0497627994712032,0.0497627994712032
0.0714120821232412,0.0714120821232412
0.0947070453860404,0.0947070453860404
0.082912730980163,0.082912730980163
0.1118981877268427,0.1118981877268427
0.0971411386440701,0.0971411386440701
0.041463852754646,0.041463852754646
0.0487444272967132,0.0487444272967132
0.0571614505609737,0.0571614505609737
0.0909967743078561,0.0909967743078561
0.1015505469164483,0.1015505469164483
0.0708583289904169,0.0708583289904169
0.0763507316986271,0.0763507316986271
0.0998648420322967,0.0998648420322967
0.0706722779063208,0.0706722779063208
0.1080271466071032,0.0
0.0593632373480487,0.0593632373480487
0.0890389044112815,0.0890389044112815
0.0767618134403294,0.0767618134403294
0.1105987825244646,0.1105987825244646
0.0625823741080525,0.0625823741080525
0.052255172748428,0.052255172748428
0.0443235818005903,0.0443235818005903
0.0541520771981517,0.0541520771981517
0.0535473424045499,0.0535473424045499
0.0530931270664699,0.0530931270664699
0.1015393740676111,0.1015393740676111
0.1573564949955403,0.0
0.1382497289024745,0.1382497289024745
0.1098454499380559,0.1098454499380559
0.0614865286142152,0.0614865286142152
0.1690170582202518,1.0
0.0812182318697613,0.0812182318697613
0.0560061202346571,0.0560061202346571
0.1440625371386284,0.1440625371386284
0.0533295503258145,0.0533295503258145
0.0488197879575426,0.0488197879575426
0.1164603616982322,0.1164603616982322
0.0494711087083905,0.0494711087083905
0.1588240356379474,0.0
0.0788168330209162,0.0788168330209162
0.1150982309126819,0.1150982309126819
0.0398173426253961,0.0398173426253961
0.063402160603728,0.063402160603728
0.0496600141788429,0.0496600141788429
0.0748230353008189,0.0748230353008189
0.076979607557017,0.0
0.1437188322459503,0.0
0.1068646043681928,0.1068646043681928
0.0964936731094543,0.0964936731094543
0.0558959098285821,0.0558959098285821
0.063822522544298,0.063822522544298
0.0657415147010313,0.0657415147010313
0.0727619860256175,0.0727619860256175
0.0643453095721082,0.0643453095721082
0.0862300243620971,0.0862300243620971
0.0973682989622743,0.0973682989622743
0.1580743398392044,0.1580743398392044
0.0782595736991072,0.0782595736991072
0.1199995351152297,0.1199995351152297
0.0766524667422122,0.0766524667422122
0.118348122509676,0.118348122509676
0.0627115639385767,0.0627115639385767
0.043487156046866,0.043487156046866
0.1109575371831963,0.1109575371831963
0.072974401383456,0.072974401383456
0.0396288565654624,0.0396288565654624
0.0399209502983929,0.0399209502983929
0.0395565385616603,0.0395565385616603
0.0774682006752677,0.0774682006752677
0.0436703503412525,0.0436703503412525
0.0574884022874764,0.0574884022874764
0.13154881651574,0.0
0.0638392169349845,0.0638392169349845
0.1019548859233637,0.1019548859233637
0.0492401166221685,0.0492401166221685
0.1007273527308252,0.1007273527308252
0.0563449492691794,0.0563449492691794
0.0579087735885681,0.0579087735885681
0.0644737375720136,0.0644737375720136
0.0805157957883214,0.0805157957883214
0.0360520017944354,0.0360520017944354
0.0280610377235534,0.0280610377235534
0.068585621901018,0.068585621901018
0.0550558885770149,0.0550558885770149
0.0864705836860606,0.0864705836860606
0.0613505556793398,0.0613505556793398
0.0530656791473059,0.0530656791473059
0.0710289171897439,0.0710289171897439
0.0739370495656003,0.0739370495656003
0.113736798633565,0.113736798633565
0.0674120284262782,0.0674120284262782
0.064793387533021,0.064793387533021
0.0825788565545088,0.0825788565545088
0.1072202926437727,0.1072202926437727
0.0860703101145002,0.0860703101145002
0.0888722709430709,0.0
0.0401140386536379,0.0401140386536379
0.0668622772743789,0.0668622772743789
0.0697033953897281,0.0697033953897281
0.0491768092027142,0.0491768092027142
0.0489991944424551,0.0489991944424551
0.0574166866547179,0.0574166866547179
0.0893926133845934,0.0
0.0750144106753661,0.0750144106753661
0.0734689323575498,0.0734689323575498
0.0725617071948151,0.0725617071948151
0.0876144033628737,0.0876144033628737
0.0698576301706051,0.0698576301706051
0.0402210365130538,0.0402210365130538
0.1138276200898652,0.1138276200898652
0.0463947574394302,0.0463947574394302
0.0605203378193654,0.0605203378193654
0.0604720179436692,0.0604720179436692
0.0534894049442855,0.0
0.2329558317991172,0.2329558317991172
0.0776332341509879,0.0776332341509879
0.1068770937396124,0.1068770937396124
0.0706035876452504,0.0706035876452504
0.054610813606553,0.054610813606553
0.0928749912487435,0.0928749912487435
0.1290493275057403,0.0
0.0768413508906256,0.0768413508906256
0.0287684469620584,0.0287684469620584
0.0533774226811736,0.0533774226811736
0.0383420433109112,0.0383420433109112
0.0698878377299744,0.0698878377299744
0.0605030344330449,0.0605030344330449
0.0762723801764746,0.0
0.1032567311051386,0.1032567311051386
0.0536768634931864,0.0536768634931864
0.0988079174434897,0.0988079174434897
0.09059237428308,0.09059237428308
0.042741052220425,0.042741052220425
0.0385299898682885,0.0385299898682885
0.0825581404173746,0.0825581404173746
0.044518824277367,0.044518824277367
0.0571510495560568,0.0571510495560568
0.0629420677504531,0.0629420677504531
0.0728651725829672,0.0728651725829672
0.0355176891434601,0.0355176891434601
0.0570734057382055,0.0570734057382055
0.0840186935087912,0.0840186935087912
0.0855033605703126,0.0855033605703126
0.0541580231647204,0.0541580231647204
0.0726303440189958,0.0726303440189958
0.087793987875207,0.0
0.0508588579262899,0.0508588579262899
0.0539007574483311,0.0539007574483311
0.055337004343384,0.055337004343384
0.0472163330001263,0.0472163330001263
0.0739583817217095,0.0739583817217095
0.0760472278339751,0.0760472278339751
0.0582603001376004,0.0582603001376004
0.1257735224015238,0.1257735224015238
0.0742030190138031,0.0742030190138031
0.1308908957382012,0.0
0.0622125267225089,0.0622125267225089
0.045508174904745,0.045508174904745
0.0419832467804122,0.0419832467804122
0.0450058569310251,0.0450058569310251
0.0565192484331312,0.0565192484331312
0.0500931719001576,0.0500931719001576
0.0573685006782389,0.0573685006782389
0.1201270658376382,0.1201270658376382
0.092516279100554,0.092516279100554
0.0676395780920993,0.0676395780920993
0.0580048187749402,0.0580048187749402
0.071572297469213,0.071572297469213
0.0642084642640227,0.0642084642640227
0.0717794710425672,0.0717794710425672
0.0586488341214792,0.0586488341214792
0.0865116323262058,0.0865116323262058
0.0624159514053078,0.0624159514053078
0.0464002387500201,0.0464002387500201
0.0613452741713992,0.0613452741713992
0.0961157056240521,0.0961157056240521
0.0651448304520483,0.0651448304520483
0.0394283782907834,0.0394283782907834
0.0702586269214412,0.0702586269214412
0.0585625813245566,0.0585625813245566
0.0667209672788946,0.0667209672788946
0.0780305185227348,0.0780305185227348
0.1330632073877093,0.1330632073877093
0.043248661974807,0.043248661974807
0.1223037989115825,0.1223037989115825
0.0695152405258343,0.0695152405258343
0.04877656792901,0.04877656792901
0.0716734731880868,0.0716734731880868
0.0724920111192117,0.0724920111192117
0.0441688916753758,0.0441688916753758
0.0842580798067887,0.0
0.0625878198202519,0.0625878198202519
0.0524896303786302,0.0524896303786302
0.0723340717927745,0.0723340717927745
0.0463261744306399,0.0463261744306399
0.0652594306656189,0.0652594306656189
0.0750654638043438,0.0750654638043438
0.1286925521548308,0.1286925521548308
0.0803314731964095,0.0803314731964095
0.0428050137652118,0.0428050137652118
0.1236902570795612,0.1236902570795612
0.1070506973435535,0.1070506973435535
0.0505244402330487,0.0505244402330487
0.092417094141099,0.092417094141099
0.0554612994844227,0.0554612994844227
0.0576520033598388,0.0576520033598388
0.05342634867368,0.05342634867368
0.0954571643878928,0.0
0.0707223357786983,0.0707223357786983
0.0841260468685062,0.0841260468685062
0.0702201423999189,0.0702201423999189
0.0889305933369997,0.0889305933369997
0.0554478963146293,0.0554478963146293
0.0681589849559216,0.0681589849559216
